Location.ID,Latitude,Longitude,Datum,Coordinate.determination.method,Name.of.water.body,Date,Observer.name,Fish.collection.method,Species,Life.stage,Length.mm,Length.method,Weight.g,Sex,Age,Age.method,ADFG.GCL,Additional.count.1,Disposition.1,Additional.count.2,Disposition.2,Anesthesia_Sedative.Used,Comments
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,3.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,72,Fork,3.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,67,Fork,3.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,66,Fork,3.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,68,Fork,3.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,69,Fork,4.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,63,Fork,3.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,69,Fork,4.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,71,Fork,3.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,68,Fork,3.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,2.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,63,Fork,3.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,75,Fork,5.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,59,Fork,2.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,70,Fork,3.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,68,Fork,4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,62,Fork,2.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,71,Fork,4.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,2.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,63,Fork,2.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,71,Fork,3.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,3.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,63,Fork,3.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,2.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,2.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,70,Fork,3.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,4.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,74,Fork,4.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,66,Fork,3.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,3.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,3.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,74,Fork,5.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,70,Fork,4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,62,Fork,3.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,72,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,66,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,68,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,63,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,72,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,66,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,70,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,66,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,62,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,76,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,70,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,61,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,69,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,68,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,71,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,56,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,68,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,68,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,73,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,66,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,63,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,76,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,69,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,67,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,66,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,62,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,68,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,77,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,68,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,67,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,62,Fork,2.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,62,Fork,2.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,61,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,54,Fork,1.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,54,Fork,1.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,55,Fork,1.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,67,Fork,3.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,63,Fork,2.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,56,Fork,1.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,59,Fork,2.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,60,Fork,2.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,60,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,57,Fork,2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,62,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,62,Fork,2.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,61,Fork,2.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,58,Fork,2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,59,Fork,2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,3.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,54,Fork,1.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,57,Fork,2.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,56,Fork,1.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,60,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901044°,-146.447509°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,62,Fork,2.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,58,Fork,2.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,54,Fork,2.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,63,Fork,3.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,58,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,56,Fork,2.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,68,Fork,3.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,59,Fork,2.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,52,Fork,2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,58,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,73,Fork,4.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,62,Fork,3.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,58,Fork,2.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,66,Fork,3.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,55,Fork,2.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,57,Fork,2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,53,Fork,1.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,54,Fork,2.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,61,Fork,3.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,50,Fork,2.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,55,Fork,2.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,58,Fork,2.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,60,Fork,2.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,59,Fork,2.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,59,Fork,2.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,63,Fork,3.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,67,Fork,4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,chum salmon,juvenile,45,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,58,Fork,2.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,3.2,,,,,,Unintended Mortality,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,57,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,68,Fork,3.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,68,Fork,3.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,66,Fork,3.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,59,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,2.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,52,Fork,1.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,07/26/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,58,Fork,2.2,,,,,,Measured and Released,,,Aqui-S 20E,
